Movie Name,Imdb_id,Rating,Release Date,Genres,Cast
Ab Tumhare Hawale Watan Saathiyo,tt0397882,4.4,2004,"Action,Drama,War","Amitabh Bachchan,Akshay Kumar,Bobby Deol,Divya Khosla Kumar,Sandali Sinha,Nagma,Aarti Chhabria,Kapil Kaustubh Sharma,Surendra Pal,Rajesh Vivek,Vivek Shauq,Danny Denzongpa,Govind Namdeo,Vishwajeet Pradhan,Ashutosh Rana,Ashok Kumar Beniwal,Puran Chauhan"
Ramayana: The Legend of Prince Rama,tt0259534,9.2,1993,"Animation,Action,Adventure","Arun Govil,Nikhil Kapoor,Edie Mirman,Rael Padamsee,Namrata Sawhney,Uday Mathan,Shatrughan Sinha,Jinder Walia,Amrish Puri,Mishal Varma,Noel Godin,Shakti Singh,Dilip Sinha,Madhulika Varma,Mari Devon,Pearl Padamsee,Barbara Goodson"
Chaalbaaz,tt0122427,6.8,1989,"Action,Comedy,Drama","Sridevi,Sunny Deol,Rajinikanth,Anupam Kher,Shakti Kapoor,Annu Kapoor,Saeed Jaffrey,Aruna Irani,Rohini Hattangadi,Aftab Shivdasani,Kader Khan,Johny Lever,Harbans Darshan M. Arora"
Tum Mile,tt1522329,5.0,2009,"Drama,Romance","Emraan Hashmi,Soha Ali Khan,Prerna Chawla,Raj Saluja,J. Brandon Hill,Sachin Khedekar,Mantra Mugdh,Rituraj Singh"
Talaash: The Hunt Begins...,tt0338477,4.3,2003,"Action,Crime,Drama","Rakhee Gulzar,Akshay Kumar,Kareena Kapoor,Pooja Batra,Kabir Bedi,Raj Babbar,Suresh Oberoi,Shakti Kapoor,Gulshan Grover,Dalip Tahil,Ashish Vidyarthi,Sharat Saxena,Rami Reddy,Arbaaz Ali Khan,Rakesh Bedi,Viju Khote,Razak Khan"
Ahista Ahista,tt0831840,6.9,2006,"Drama,Romance","Abhay Deol,Soha Ali Khan,Shayan Munshi,Murad Ali,Sohrab Ardeshir,Salman Jaffery,Brijendra Kala,Shakeel Khan,Kamini Khanna,Sukhwinder Singh"
Indu Sarkar,tt6620324,6.0,2017,"Drama,Thriller","Kirti Kulhari,Tota Roy Chowdhury,Neil Nitin Mukesh,Ankur Vikal,Sheeba Chaddha,Parvin Dabas,Abhinav Sharma,Anupam Kher,Manav Vij,Rashmi Jha,Ganesh Kumar,Ishika Taneja,Bikramjeet Kanwarpal,Mujtaba Aziz Khan,Jashn Agnihotri,Simran Gangwani,Abhishek Gautam"
Young Sheldon,tt6226232,7.6,2017– ,Comedy,"Iain Armitage,Zoe Perry,Lance Barber,Montana Jordan,Raegan Revord,Annie Potts,Jim Parsons,Wallace Shawn,Wyatt McClure,Matt Hobby,Craig T. Nelson,Melissa Peterman,Doc Farrow,Ed Begley Jr.,Ryan Phuong,Emily Osment,Rex Linn"
Arjun: The Warrior Prince,tt2404027,6.8,2012,"Animation,Action,Adventure","Yudhveer Bakoliya,Ashok Banthia,Ravi Khanvilkar,Vijay Kashyap,Ila Arun,Sachin Khedekar,Vishnu Sharma,Rajeshwari Sachdev,Anjan Srivastav,Hemanth Mahaur,Brajesh Jha,Niraj Sah,Achyut Potdar,Asmit Kaushik,Varinder Sharma,Anupam Shyam,Sitaram Panchal"
Guest Iin London,tt6173826,5.4,2017,Comedy,"Kartik Aaryan,Kriti Kharbanda,Paresh Rawal,Tanvi Azmi,Sanjay Mishra,Naveen Kaushik,Jane Ajia,Ayesha Ali,Zoe Alice-Woodruff,Diane Alitchard,Ize Amadasun,Manoj Anand,Giorgia Andriani,Deepshikha Arora,Hitanshu Arora,Jason Ash,Raj Awasti"
Guest Iin London,tt6173826,5.4,2017,Comedy,"Kartik Aaryan,Kriti Kharbanda,Paresh Rawal,Tanvi Azmi,Sanjay Mishra,Naveen Kaushik,Jane Ajia,Ayesha Ali,Zoe Alice-Woodruff,Diane Alitchard,Ize Amadasun,Manoj Anand,Giorgia Andriani,Deepshikha Arora,Hitanshu Arora,Jason Ash,Raj Awasti"
Poster Boys,tt6352548,5.4,2017,Comedy,"Sunny Deol,Bobby Deol,Shreyas Talpade,Randheer Rai,Ganesh Acharya,Bharti Achrekar,Kamal Adib,Somesh Agarwal,Elli Avrram,Tasha Bhambra,Samiksha Bhatnagar,Rajesh Bhosle,Parineeti Chopra,Monika Chowdhury,Ajay Devgn,Triptii Dimri,Meghna Erande"
Policegiri,tt2861320,4.2,2013,"Action,Comedy,Crime","Sanjay Dutt,Prachi Desai,Prakash Raj,Om Puri,Rajpal Naurang Yadav,Manoj Joshi,Mukesh Tiwari,Mukesh Ahuja,Arun Bali,Manoj Chaturvedi,Kavitta,Ehsan Khan,Ramesh Khanna,Raju Mavani,Besant Ravi,Rajat Rawail,Jharna Sarkar"
Bade Dilwala,tt0286478,3.7,1999,"Comedy,Drama,Romance","Suniel Shetty,Priya Gill,Paresh Rawal,Archana Puran Singh,Satish Kaushik,Ranjeet Bedi,Baby Erum,Sachin Khedekar,Raju Kher,Suhas Bhalekar,Jayant Sawarkar,Guddi Maruti,Raju Srivastava,Preeti Joshi,Jibraan Khan,Fatima Sana Shaikh,Shadab Noorani"
Shabd,tt0409527,5.1,2005,"Drama,Thriller","Sanjay Dutt,Aishwarya Rai Bachchan,Zayed Khan,Aakash Pandey,Sadiya Siddiqui,Susheel Chabra,Imran Hasnee,Brijendra Kala,Kamini Khanna,Lou Lou,Lalit Parashar,Rucha Pathak"
Fight Club: Members Only,tt0456413,3.5,2006,"Action,Crime,Drama","Suniel Shetty,Sohail Khan,Zayed Khan,Dino Morea,Riteish Deshmukh,Ashmit Patel,Rahul Dev,Yash Tonk,Dia Mirza,Amrita Arora,Neha Dhupia,Aseem Agarwal,Vikrant Anand,Dolly Bindra,Aashish Chaudhary,Kamal Chopra,Adi Irani"
Aandhi,tt0178186,7.9,1975,"Drama,Romance","Suchitra Sen,Sanjeev Kumar,Om Shivpuri,Manmohan,A.K. Hangal,Kamaldeep,C.S. Dubey,Ranvir Raj,Baldev Mehta,Madhup Sharma,Vinod Sharma,Baby Pinky,Ashok Saxena,Robert,Harish Magon,Purohit,Om Prakash"
Sirf Tum,tt0244794,6.2,1999,"Romance,Drama","Sanjay Kapoor,Priya Gill,Sushmita Sen,Mohnish Behl,Salman Khan,Jackie Shroff,Tej Sapru,Johny Lever,Kader Khan,Shagufta Ali,Jaya Bhattacharya,Shobha Khote,Gurdas Maan,Deepshikha Nagpal,Simran"
Sadda Adda,tt1941638,7.1,2012,"Comedy,Drama,Romance","Karan Sharma,Karanvir Sharma,Shaurya Chauhan,Bhaumik Sampat,Kadambari Jethwani,Rohin Robert,Kunal Pant,Parimal Aloke,RaghuMinati"
Chalti Ka Naam Gaadi,tt0128985,7.9,IMDbPro,"Comedy,Musical,Romance","Ashok Kumar,Madhubala,Anoop Kumar,Kishore Kumar,K.N. Singh,Sajjan,S.N. Banerjee,Mohan Choti,Sahira,Kamal,Veena,Helen"
Kisna: The Warrior Poet,tt0396690,4.6,2005,"Drama,Musical,Romance","Vivek Oberoi,Isha Sharvani,Antonia Bernath,Sushmita Sen,Hrishitaa Bhatt,Polly Adams,Michael Maloney,Caroline Langrishe,Amrish Puri,Om Puri,Vivek Mushran,Yashpal Sharma,Shivaji Satam,Vikram Gokhale,Zarina Wahab,Rajat Kapoor,Sudhir Mittu"
The SpongeBob SquarePants Movie,tt0345950,7.1,2004,"Animation,Adventure,Comedy","Tom Kenny,Jeffrey Tambor,Rodger Bumpass,Carolyn Lawrence,Clancy Brown,Bill Fagerbakke,Mr. Lawrence,Jill Talley,Mary Jo Catlett,Scarlett Johansson,Alec Baldwin,David Hasselhoff,Kristopher Logan,D.P. FitzGerald,Cole S. McKay,Dylan Haggerty,Bart McCarthy"
Naqaab,tt1020978,5.4,IMDbPro,"Crime,Drama,Romance","Bobby Deol,Akshaye Khanna,Urvashi Sharma,Vikas Kalantri,Vishal Malhotra,Raj Zutshi,Archana Puran Singh,Ganesh Yadav,Shiney Ahuja"
Kachche Dhaage,tt0206067,6.0,1999,"Action,Drama,Thriller","Ajay Devgn,Saif Ali Khan,Manisha Koirala,Namrata Shirodkar,Maya Alagh,Sadashiv Amrapurkar,Govind Namdeo,Annu Kapoor,Parmeet Sethi,Simran,Ishrat Ali,Kenneth Desai,Harish Khanna,Vineet Kumar,Fazal Mehmood,Hemant Pandey,Mahavir Shah"
The Burning Train,tt0158534,6.9,1980,"Action,Thriller","Dharmendra,Vinod Khanna,Jeetendra,Vinod Mehra,Hema Malini,Parveen Babi,Simi Garewal,Navin Nischol,Danny Denzongpa,Neetu Singh,Sujit Kumar,Ranjeet Bedi,Iftekhar,Nasir Hussain,Satyendra Kapoor,Padma Khanna,Rajendranath Malhotra"
Always Kabhi Kabhi,tt1937092,4.2,2011,"Comedy,Crime,Drama","Samir Chandra,Lillete Dubey,Satyajeet Dubey,Ali Fazal,Manoj Joshi,Shah Rukh Khan,Akash Khurana,Preeti Kochar,Giselli Monteiro,Zoa Morani,Ashwin Mushran,Navneet Nishan,Vijay Raaz,Satish Shah"
Das ABC des Films: O wie Once Upon a Time in China II (1992) & Oleanna (1994),tt18757196,N/A,IMDbPro,,
Das ABC des Films: O wie Once Upon a Time in China II (1992) & Oleanna (1994),tt18757196,N/A,IMDbPro,,
Mr. Natwarlal,tt0079584,6.5,1979,"Action,Comedy,Romance","Amitabh Bachchan,Rekha,Ajit Khan,Kader Khan,Rajni Sharma,Indrani Mukherjee,Satyendra Kapoor,Iftekhar,Yunus Parvez,Gurbachan Singh,Vikas Anand,Goga Kapoor,Hiralal,Veeru Devgan,Gyanji,Moolchand,Ratan Gaurang"
Hum Kisi Se Kum Nahin,tt0320097,4.2,IMDbPro,"Action,Comedy,Drama","Amitabh Bachchan,Sanjay Dutt,Asad Aleem,Ajay Devgn,Aishwarya Rai Bachchan,Satish Kaushik,Annu Kapoor,Paresh Rawal,Mukesh Rishi,Ashish Vidyarthi,Shahbaaz Khan,Avtar Gill,Rammohan Sharma,Navin Nischol,Supriya Karnik,Ali Asgar,Himani Shivpuri"
Hate Story IV,tt5325684,3.4,2018,"Crime,Drama,Thriller","Urvashi Rautela,Gulshan Grover,Lee Byford,Komal Chhabria,Jack Armstrong,Ayvianna Snow,Shaad Randhawa,Vivan Bhatena,Ihana Dhillon,Lee Nicholas Harris,Manoj Anand,Tia Bajpai,Atul Sharma,Karan Wahi,Daniel Eghan,Ty Hurley,Shubhangi Latkar"
Do Lafzon Ki Kahani,tt4857886,6.5,2016,"Action,Drama,Romance","Kajal Aggarwal,Anil George,Randeep Hooda,Snehal Kulshreshtha,Lalit Kumar Malla,Hetal Puniwala,Mamik Singh"
Ab Tak Chhappan 2,tt2202086,5.8,2015,"Action,Crime,Thriller","Nana Patekar,Mohan Agashe,Gul Panag,Ashutosh Rana,Raj Zutshi,Govind Namdeo,Vikram Gokhale,Bobby Bedi,Jagat Rawat,Aniruddh Harip,Tanmay Jahagirdar,Hrishikesh Joshi,Pradeep Kabra,Yatin Kadam,Jahangir Khan,Dilip Prabhavalkar,Revathi"
Tu Chor Main Sipahi,tt0117983,5.1,1996,"Action,Comedy,Drama","Akshay Kumar,Saif Ali Khan,Tabu,Pratibha Sinha,Anupam Kher,Deven Verma,Amrish Puri,Brahmachari,Usha Nadkarni,Gyan Shivpuri,Ankush Mohite,Narendra Gupta,Rakesh Madhotra,Master Kirti,Harish Patel,Anjana Mumtaz,Rajesh Puri"
Zila Ghaziabad,tt2171454,3.7,2013,"Action,Crime,Drama","Kushagra Anand,Vivek Oberoi,Usman Rao,Sanjay Dutt,Arshad Warsi,Paresh Rawal,Ravi Kishan,Ashutosh Rana,Minissha Lamba,Divya Dutta,Sunil Grover,Charmme Kaur,Ashutosh Kaushik,Eijaz Khan,Anil Nagrath,Ashok Kumar Beniwal,Shriya Saran"
Roadside Romeo,tt1050739,4.9,2008,"Animation,Adventure,Comedy","Saif Ali Khan,Kareena Kapoor,Jaaved Jaaferi,Vrajesh Hirjee,Tanaaz Currim Irani,Suresh Menon,Kiku Sharda,Sanjay Mishra,Rupert Degas,Grant George,Richard Kind,Vicki Lewis,Eric Lopez"
Dhaai Akshar Prem Ke,tt0255112,3.5,2000,"Drama,Romance","Abhishek Bachchan,Aishwarya Rai Bachchan,Amrish Puri,Anupam Kher,Shakti Kapoor,Sushma Seth,Harish Patel,Dalip Tahil,Neena Kulkarni,Tanvi Azmi,Himani Shivpuri,Supriya Karnik,Inder Sudan,Rishikesh Pandey,Sanjay Batra,Sujata Thakkar,Chandrakant Taneja"
Ijaazat,tt0091256,8.4,IMDbPro,"Drama,Musical,Romance","Rekha,Naseeruddin Shah,Anuradha Patel,Rammohan Sharma,Sulabha Deshpande,Dina Pathak,Rita Rani Kaul,Ashok Mehta,Rajesh Bombaywala,Ashfaque Ahmed,Bhupinder Sharma,Sunil Advani,Bhaijee,Bhola Shah,Monesh Prem,Shammi Kapoor"
Teen Kanya,tt0055508,7.9,1961,"Comedy,Drama,Fantasy","Anil Chatterjee,Chandana Banerjee,Aparna Sen,Sita Mukherjee,Nripati Chatterjee,Khagen Pathak,Gopal Sen,Krishnakamal Bhattacharya,Haridhan Nag,Narayan Ghosh,Batakrishna Nandan,Haricharan Nag,Khana Roy Chowdhury,Kali Bannerjee,Kanika Majumdar,Kumar Roy,Govinda Chakravarti"
Bheja Fry 2,tt1939654,4.7,2011,"Comedy,Drama","Vinay Pathak,Kay Kay Menon,Minissha Lamba,Rukhsar Rehman,Rahul Vohra,Aditi Govitrikar,Suresh Menon,Kishwar Merchant,Amit Behl,Amole Gupte,Veerendra Saxena,Rahul Singh,Mantra Mugdh,Nishikant Dixit"
Phool Aur Kaante,tt0254683,6.0,1991,"Action,Drama,Romance","Ajay Devgn,Madhoo,Arif Khan,Jagdeep,Aruna Irani,Satyendra Kapoor,Raza Murad,Amrish Puri,Anjana Mumtaz,Goga Kapoor,Iqbal Durrani,Suresh Chatwal,Brahmachari,Dan Dhanoa,Ghanshyam Rohera,Aparajita,Raja Duggal"
Life Partner,tt1229366,5.3,2009,"Comedy,Drama,Romance","Govinda,Fardeen Khan,Tusshar Kapoor,Genelia Deshmukh,Prachi Desai,Anupam Kher,Amrita Rao,Shoma Anand,Rana Jung Bahadur,Vikram Gokhale,Sheetal Gori,Ali Haji,Jagdeep,Rajesh Jais,Darshan Jariwala,Vivek Shauq"
Insan,tt0438875,4.6,2005,"Action,Crime,Drama","Akshay Kumar,Ajay Devgn,Tusshar Kapoor,Esha Deol,Lara Dutta,Laila,Koena Mitra,Archana Puran Singh,Sharat Saxena,Laxmikant Berde,Vivek Vaswani,Govardhan Asrani,Himani Shivpuri,Deepak Pandit,Kunal Giri,Beena Banerjee,Mac Mohan"
Dodgeball,tt0364725,6.7,2004,"Comedy,Sport","Ben Stiller,Christine Taylor,Vince Vaughn,Rip Torn,Justin Long,Stephen Root,Joel David Moore,Chris Williams,Alan Tudyk,Missi Pyle,Jamal Duff,Gary Cole,Jason Bateman,Hank Azaria,Al Kaplon,Lance Armstrong,Chuck Norris"
Creature,tt3619854,3.2,2014,"Action,Horror,Sci-Fi","Bipasha Basu,Imran Abbas,Mukul Dev,Deepraj Rana,Bikramjeet Kanwarpal,Yash Ahlawat,Mohan Kapur,Wasim Khan,Ashish Mahale,Krunal Pandit,Natasha Rana,Vanessa Rewrie,Sujeet Kumar Sharma"
Sadak,tt0156985,6.4,1991,"Action,Drama,Romance","Sanjay Dutt,Pooja Bhatt,Deepak Tijori,Sadashiv Amrapurkar,Neelima Azim,Soni Razdan,Avtar Gill,Mushtaq Khan,Javed Khan Amrohi,Pankaj Dheer,Manohar Singh,Suhas Bhalekar,Kumud Tripathi,G.P. Singh,Gavin Packard,Yogi,Jahangir"
Aflatoon,tt28232127,9.2,IMDbPro,Comedy,"Johny Lever,Siddharth Jadhav,Paritosh Painter,Jayesh Thakkar,Bharat Dabholkar,Shweta Gulati,Tejaswini Lonari,Vijay Patkar,Resham Tipnis,Jessy Lever,Vishnu Mehra,Rajesh Bhosle"
Haan Maine Bhi Pyaar Kiya,tt0308347,3.6,2002,"Drama,Musical,Romance","Akshay Kumar,Karisma Kapoor,Abhishek Bachchan,Kader Khan,Himani Shivpuri,Shakti Kapoor,Navneet Nishan,Mohnish Behl,Supriya Karnik,Sophiya Haque,Shweta Menon,Upasana Singh,Dolly Bindra,Razak Khan,Simone Singh"
Kaalia,tt0082594,6.7,1981,"Action,Drama","Amitabh Bachchan,Asha Parekh,Parveen Babi,Amjad Khan,Pran Sikand,K.N. Singh,Sajjan,Murad,Sudhir,Hiralal,Brahmachari,Ram Sethi,Brahm Bhardwaj,Yunus Parvez,Dev Kumar,Heena Kausar,Bob Christo"
Jayantabhai Ki Luv Story,tt2622130,5.3,2013,"Action,Comedy,Romance","Vivek Oberoi,Neha Sharma,Rahul Singh,Nikhil Ratnaparkhi,Shishir Sharma,Him Dayal Singh,Vishwanath Chatterjee,Jiten Mukhi,Falguni Rajani,Nilofer Raza,Zakir Hussain,Nassar,Vijay Sanap"
Aashayein,tt1227524,7.1,2010,Drama,"John Abraham,Anaitha Nair,Girish Karnad,Farida Jalal,Prateeksha Lonkar,Ashwin Chitale,Sonal Sehgal,Vipin Bhali,Poonam Chitale,Arjun Dhanraj,Keshav Dhanraj,Elahe Hiptoola,Vikram Inamdar,Dixita Jain,Nagesh Kukunoor,Mandar Kulkarni,Vijay Kumar"
Anaarkali of Aarah,tt6058394,6.0,2017,Drama,"Pankaj Tripathi,Swara Bhasker,Sanjay Mishra,Mayur More,Ishtiyak Khan,Monika Chowdhury,Vijay Kumar,Suman Patel,Ramkumar Singh,Vishwa Bhanu,Shobhna Bharadwaj,Kappil Shah"
Mali Filmowcy,tt7559742,5.5,N/A,"Animation,Adventure,Comedy",
Dilwaala,tt0363567,3.8,1986,"Action,Comedy,Drama","Mithun Chakraborty,Smita Patil,Meenakshi Sheshadri,Shakti Kapoor,Kader Khan,Shreeram Lagoo,Supriya Pathak,Pran Sikand,Sarika Thakur,Aruna Irani,Gulshan Grover,Govardhan Asrani,Dulari,Arun Govil,Renu Joshi,Goga Kapoor,Viju Khote"
The Unknown,tt0247394,6.9,1965,"Drama,Mystery,Thriller","Nanda Karnataki,Manoj Kumar,Pran Sikand,Helen,Mehmood,Dhumal,Madan Puri,Tarun Bose,Manmohan,Naina,Laxmi Chhaya,Baba Benjamin,Herman Benjamin,Hiralal,Bazid Khan,Terence Lyons,Surendra Rahi"
Film '72,tt0192897,7.1,IMDbPro,Talk-Show,"Barry Norman,Danny Leigh,Claudia Winkleman,Jonathan Ross,Tom Brook,Iain Johnstone,Antonia Quirke,Michael Caine,Chris Hewitt,Catherine Bray,Phillip Oakes,Jacky Gillott,Joan Bakewell,Steven Spielberg,Frederic Raphael,Tim Robey,Ellen E. Jones"
Karzzzz,tt1156148,2.3,2008,"Action,Drama,Musical","Himesh Reshammiya,Urmila Matondkar,Shweta Kumar,Dino Morea,Raj Babbar,Danny Denzongpa,Gulshan Grover,Rohini Hattangadi,Govardhan Asrani,Smita Bansal,Sudhir Dalvi,Jenny Freeman,Daniel Green,Imran Hasnee,Bakhtiyaar Irani,Dinesh Lamba,Tarina Patel"
Woh Lamhe,tt0833561,6.5,2006,"Biography,Drama,Romance","Kangana Ranaut,Shiney Ahuja,Shaad Randhawa,Purab Kohli,Masumeh Makhija,Anita Wahi,Candida Fernandes,Ram Prakash,Preeti Koppikar,Sunil Bob,Nilofer Khan,Neeraj Khetrapal"
Arth,tt0083578,7.8,1982,"Drama,Romance","Shabana Azmi,Kulbhushan Kharbanda,Smita Patil,Raj Kiran,Shehzad Askari,Gulshan Grover,Rohini Hattangadi,Geeta Kak,Siddharth Kak,Mazhar Khan,Dina Pathak,Purnima,Shammi,Om Shivpuri,Dalip Tahil,Chand Usmani"
Badal,tt0247944,5.0,2000,"Action,Crime,Drama","Bobby Deol,Rani Mukerji,Mayuri Kango,Ashutosh Rana,Amrish Puri,Ashish Vidyarthi,Johny Lever,Upasana Singh,Neena Kulkarni,Sana Saeed,Alok Nath,Kulbhushan Kharbanda,Akash Khurana,Harish Patel,Mushtaq Khan,Vishwajeet Pradhan,Shahbaaz Khan"
Desperation Road,tt14633464,5.8,2023,"Action,Thriller","Mel Gibson,Willa Fitzgerald,Ryan Hurst,Garrett Hedlund,Kat Foster,Shiloh Fernandez,Ella Thomas,Woody McClain,Valerie Jane Parker,Paulina Gálvez,Pyper Braun,Katy Bodenhamer,Michael Aaron Milligan,Bonita Elery,Frank Blake,Jennifer Monce,Brady Gentry"
Nasha,tt3044882,3.2,2013,"Drama,Thriller","Poonam Pandey,Shivam Patil,Vishal Bhonsle,Mohit Chauhan,Ranbir Chakma,Sheetal Singh,Rohan Khurana,Chirag Lobo,Tanuka Laghate,Nikhil Desai,Nation Chakma,Akshay Bhagat,Raj Kesaria"
Michelle Monaghan at 2009 Vail Film Festival,tt2113008,3.1,IMDbPro,Short,Sean Cross
Aakhree Raasta,tt0090575,7.1,1986,"Action,Crime,Drama","Amitabh Bachchan,Sridevi,Jaya Prada,Om Shivpuri,Anupam Kher,Sadashiv Amrapurkar,Dalip Tahil,Bharat Kapoor,Umesh Sharma,Viju Khote,Jagdarshan Samra,Gurbachan Singh,Vijay Kumar,Rajbaldeo,Anand,Ashok Kumar,Raghavaiah"
16 December,tt0313844,6.9,2002,"Action,Thriller","Milind Soman,Danny Denzongpa,Gulshan Grover,Dipannita Sharma,Sushant Singh,Aditi Govitrikar,Vinay Varma,Reza,Sohil Mathur,Sajeel Parakh"
My Brother... Nikhil,tt0419992,7.3,2005,"Drama,Sport","Sanjay Suri,Juhi Chawla,Purab Kohli,Victor Banerjee,Lillete Dubey,Dipannita Sharma,Gautam Kapoor,Shayan Munshi,Peeya Rai Chowdhary,Agnivesh Barreto,Raineera Barreto,Philip Colaco,Sanya Cotta,Amit Dhawan,Sujoy Ghosh,Shweta Kawatra,Sandeep Kulshestra"
Saajan Chale Sasural,tt0246905,5.9,1996,"Comedy,Drama","Govinda,Karisma Kapoor,Tabu,Shakti Kapoor,Satish Kaushik,Satish Shah,Feroz Khan,Mukesh Rishi,Kader Khan,Anjana Mumtaz,Himani Shivpuri,Arun Bakshi,Dinesh Hingoo,Rakesh Bedi,Raju Shrestha,Bharat Kapoor,Jack Gaud"
Madhumati,tt0050665,7.8,1958,"Fantasy,Musical,Mystery","Dilip Kumar,Vyjayanthimala,Johnny Walker,Pran Sikand,Jayant,Ramayan Tiwari,Misra,Baij Sharma,Bhudo Advani,Jagdish,Sagar,Rajeet Sood,Shivji Bhai,Tarun Bose"
Alag: He Is Different.... He Is Alone...,tt0813996,3.7,IMDbPro,"Action,Drama,Fantasy","Akshay Kapoor,Dia Mirza,Yatin Karyekar,Jayant Kripalani,Mukesh Tiwari,Sharat Saxena,Beena Banerjee,Tom Alter,Rana Jung Bahadur,Somesh Agarwal,Abhishek Bachchan,Bipasha Basu,Priyanka Chopra Jonas,Bobby Deol,Lara Dutta,Avtar Gill,Eli James"
Disco Dancer,tt0208903,6.4,1982,"Drama,Musical,Romance","Mithun Chakraborty,Kim,Kalpana Iyer,Om Puri,Geeta Kak,Yusuf Khan,Bob Christo,Master Chhotu,Jankidas,Amarnath Mukherjee,Chandrashekhar Vaidya,Beena Banerjee,Gauri Verma,Vee Suri,Om Shivpuri,Karan Razdan,Rajesh Khanna"
Khamoshiyan,tt3886444,4.0,2015,"Drama,Horror,Romance","Gurmeet Choudhary,Ali Fazal,Sapna Pabbi,Debina Choudhary,Vikram Bhatt,Debina Bonnerjee,Rajiv Khare,Vinod Rawat"
Ajooba,tt0101283,5.2,1991,"Action,Adventure,Comedy","Amitabh Bachchan,Dimple Kapadia,Rishi Kapoor,Sonam,Shammi Kapoor,Ariadna Shengelaia,Saeed Jaffrey,Sushma Seth,Amrish Puri,Dalip Tahil,Georgi Darchiashvili,Zurab Kapianidze,Abesalom Loria,Tinnu Anand,Dara Singh Randhawa,Tej Sapru,Tumara"
Maa Tujhhe Salaam,tt0307116,3.7,2002,"Action,Drama","Sunny Deol,Tabu,Arbaaz Khan,Tinnu Verma,Sudesh Berry,Malaika Arora,Rajat Bedi,Sangee Dubey,Ali Khan,Inder Kumar,Monal,Om Puri,Vivek Shauq"
On The Ledge Week 41 - Special Edition - The Ford Government Admits They Bungled the Autism File,tt18616792,N/A,IMDbPro,,
3G Gaali Galoch Girls,tt12453116,7.0,2019– ,Drama,"Priyanka Chahar Choudhary,Akshita Sethi,Kavya Keeran,Paras Saluja"
Jodi Breakers,tt2191721,3.7,2012,"Comedy,Musical,Romance","Bipasha Basu,Helen,Pradeep Kharab,Madhavan,Taraana Raja,Gurpreet Saini,Kubbra Sait,Dipannita Sharma,Mrinalini Sharma,Milind Soman"
I See You,tt6079516,6.8,2019,"Drama,Horror,Mystery","Helen Hunt,Jon Tenney,Owen Teague,Judah Lewis,Libe Barer,Gregory Alan Williams,Erika Alexander,Allison Gabriel,Adam Kern,Riley Caya,Nicole Forester,John Newberg,Teri Clark,Jeremy Gladen,Wyatt McClure,Brooks Roseberry,Cherie McClain"
Baaghi: A Rebel for Love,tt0099080,5.9,1990,"Action,Drama,Romance","Salman Khan,Nagma,Shakti Kapoor,Kiran Kumar,Mohnish Behl,Asha Sachdev,Beena Banerjee,Raju Shrestha,Pradeep Singh Rawat,Salim Khan Ding-Dong,Mac Mohan,Dinesh Hingoo,Ghanshyam Rohera,Arun Bakshi,Avtar Gill,Kunika Sadanand,Javed Khan Amrohi"
Ek Doctor Ki Maut,tt0345177,8.3,1990,"Biography,Drama","Shabana Azmi,Pankaj Kapur,Irrfan Khan,Deepa Sahi,Vijayendra Ghatge,Anil Chatterjee,Vasant Choudhury,Monir Azam,Kristin Basak,Samir Kumar Basu,Nirmal Biswas,Asoke Chakraborty,Bhaskar Chatterjee,Madhuri Chatterjee,Alina Pal Chowdhury,Kartick Chandra Dey,Subhas Dey"
Love Sonia,tt3823392,7.4,2018,Drama,"Abhishek Bharate,Riya Sisodiya,Mrunal Thakur,Adil Hussain,Kiran Khoje,Saroj Sharma,Bhavik Jain,Sonali Jain,Rahul Goyal,Sai Tamhankar,D.P. Singh,Anupam Kher,Nikita Aggarwal,Ankur Vikal,Abhinav Gupta,Jagdish Pujari,Kanishka Aggarwal"
Awwal Number,tt0154183,4.5,IMDbPro,"Action,Drama,Sport","Dev Anand,Aamir Khan,Ekta Sohini,Aditya Pancholi,Neeta Puri,Parikshit Sahni,Rammohan Sharma,Rakesh Bedi,Bharat Bhushan,Birbal,Baby Ektaa,Vikram Gokhale,Gulshan,Sameer Kakkar,Kulbhushan Kharbanda,Shashi Kiran,Raj Kishore"
Where Are They Now?: A Delta Alumni Update,tt0384685,6.3,IMDbPro,"Comedy,Short","Karen Allen,Kevin Bacon,Verna Bloom,Otis Day,Jennifer Freeman,Stephen Furst,Henry Herzog,John Landis,Tim Matheson,Bruce McGill,Chris Miller,Stephen J. Morrison,Peter Riegert,Martha Smith,John Vernon"
Jis Desh Mein Ganga Rehta Hain,tt0263491,4.9,IMDbPro,"Comedy,Crime,Drama","Govinda,Sonali Bendre,Rinke Khanna,Milind Gunaji,Supriya Karnik,Shivaji Satam,Reema Lagoo,Shakti Kapoor,Himani Shivpuri,Ankush Chaudhari,Anand Abhyankar,Kishore Nandlaskar,Nandu Madhav,Ramdas Jadhav,Atul Kale,Farhad Shahnawaz,Ekram Kashmiri"
Umrika,tt2614722,6.6,IMDbPro,"Comedy,Drama","Aashish Bhatt,Uplaksh Kochhar,Megh Pant,Mayur More,Pankaj Chaudhary,Mukesh Agrohari,Pramod Pathak,Shreyas Pandit,Rajesh Singh,Mandar Shende,Ayussh Ashwani K. Verma,Tony Revolori,Shrikant Yadav,Shruti Bapna,Atharva Upasni,Umesh Jagtap,Sunil V. Mohan"
